city,date,temperature_avg,temperature_min,temperature_max,precipitation,snow,wind_speed,humidity
Cape Town,2025-04-25,19.2,11.6,30.0,0.0,0.0,10.6,0.0
Cape Town,2022-09-06,12.1,7.4,15.8,0.0,0.0,11.1,0.0
Cape Town,2021-12-22,20.8,17.2,26.1,3.1,0.0,19.9,0.0
Cape Town,2021-04-07,18.7,15.2,24.9,0.0,0.0,21.2,0.0
Cape Town,2022-03-09,21.8,16.7,28.6,0.0,0.0,14.9,0.0
Cape Town,2024-05-10,13.9,10.4,16.8,8.1,0.0,25.1,0.0
Cape Town,2020-08-15,11.2,6.9,14.0,0.0,0.0,19.6,0.0
Cape Town,2022-02-03,18.3,16.5,21.5,4.5,0.0,15.2,0.0
Cape Town,2024-02-06,21.0,18.6,24.2,0.8,0.0,19.7,0.0
Cape Town,2022-10-16,19.5,13.1,26.7,0.0,0.0,8.6,0.0
Cape Town,2025-04-06,21.3,15.0,31.2,0.0,0.0,12.6,0.0
Cape Town,2024-12-15,17.2,13.0,22.8,4.3,0.0,20.2,0.0
Cape Town,2020-08-20,12.1,9.0,15.0,0.0,0.0,10.7,0.0
Cape Town,2021-09-10,13.4,11.0,15.6,0.0,0.0,22.8,0.0
Cape Town,2020-05-03,16.1,15.0,19.0,0.0,0.0,18.5,0.0
Cape Town,2023-06-20,11.8,9.3,14.5,0.0,0.0,19.8,0.0
Cape Town,2024-12-13,17.8,14.6,21.5,1.0,0.0,19.1,0.0
Cape Town,2024-04-20,15.7,12.7,21.2,0.0,0.0,8.5,0.0
Cape Town,2024-07-23,9.6,4.9,14.6,0.9,0.0,11.6,0.0
Cape Town,2023-05-14,15.5,13.0,19.2,0.0,0.0,31.0,0.0
Cape Town,2022-11-06,20.9,14.8,28.0,0.0,0.0,12.4,0.0
Cape Town,2022-02-10,20.0,16.7,24.0,0.8,0.0,10.0,0.0
Cape Town,2021-04-29,15.0,12.0,18.7,0.5,0.0,19.8,0.0
Cape Town,2021-05-19,12.8,7.7,17.5,1.4,0.0,17.5,0.0
Cape Town,2025-04-27,22.4,16.9,31.1,0.0,0.0,11.1,0.0
Cape Town,2020-01-31,20.1,16.8,25.3,0.0,0.0,27.8,0.0
Cape Town,2020-05-14,14.4,8.0,21.0,0.0,0.0,6.6,0.0
Cape Town,2024-05-22,16.7,13.5,21.1,0.0,0.0,20.2,0.0
Cape Town,2023-06-07,11.0,7.1,14.3,21.9,0.0,29.9,0.0
Cape Town,2021-06-13,12.5,9.4,15.9,0.4,0.0,9.0,0.0
Cape Town,2021-10-21,16.8,13.2,20.7,0.1,0.0,18.9,0.0
Cape Town,2023-09-25,14.6,13.3,16.3,34.4,0.0,36.8,0.0
Cape Town,2022-07-30,11.4,9.1,14.3,0.3,0.0,9.8,0.0
Cape Town,2025-04-05,22.9,17.0,28.0,0.0,0.0,15.5,0.0
Cape Town,2022-04-08,16.9,13.0,23.1,0.0,0.0,22.0,0.0
Cape Town,2021-07-13,9.7,7.0,12.9,0.4,0.0,10.3,0.0
Cape Town,2020-05-18,17.2,12.5,23.0,0.0,0.0,11.2,0.0
Cape Town,2020-10-24,16.6,14.0,23.6,0.0,0.0,15.3,0.0
Cape Town,2025-01-23,22.2,16.4,27.8,0.4,0.0,18.4,0.0
Cape Town,2022-02-15,24.2,20.3,29.1,0.1,0.0,10.9,0.0
Cape Town,2022-04-12,20.6,15.9,28.1,0.0,0.0,9.8,0.0
Cape Town,2025-02-14,19.4,16.9,21.9,0.0,0.0,33.0,0.0
Cape Town,2023-10-17,20.6,12.7,28.5,0.0,0.0,13.8,0.0
Cape Town,2022-05-30,11.7,7.6,15.5,0.1,0.0,13.2,0.0
Cape Town,2024-07-11,14.3,11.6,16.1,38.8,0.0,43.5,0.0
Cape Town,2020-11-04,22.3,16.1,28.0,0.0,0.0,22.3,0.0
Cape Town,2022-03-18,21.0,15.6,26.6,0.0,0.0,20.8,0.0
Cape Town,2023-11-22,18.0,14.6,21.4,0.5,0.0,28.4,0.0
Cape Town,2023-04-20,14.9,11.3,16.9,6.6,0.0,27.7,0.0
Cape Town,2023-01-30,23.1,15.8,30.7,0.0,0.0,24.7,0.0
Cape Town,2020-07-13,11.9,10.0,17.8,0.0,0.0,34.1,0.0
Cape Town,2024-04-13,16.2,10.0,24.6,0.0,0.0,25.0,0.0
Cape Town,2024-01-12,21.8,17.4,27.9,0.0,0.0,22.4,0.0
Cape Town,2022-10-08,15.8,9.6,21.9,0.0,0.0,21.7,0.0
Cape Town,2022-09-26,13.3,10.0,15.9,0.6,0.0,13.4,0.0
Cape Town,2024-05-06,15.8,13.0,20.3,0.0,0.0,26.2,0.0
Cape Town,2020-02-28,21.8,18.0,27.0,0.0,0.0,29.5,0.0
Cape Town,2021-10-31,17.7,12.8,22.4,0.0,0.0,8.8,0.0
Cape Town,2022-01-28,19.7,15.8,24.1,0.1,0.0,24.0,0.0
Cape Town,2022-12-16,20.0,18.8,22.0,35.8,0.0,12.9,0.0
Cape Town,2022-03-13,16.9,14.2,19.6,4.1,0.0,11.9,0.0
Cape Town,2021-01-08,21.3,17.9,25.7,0.0,0.0,30.4,0.0
Cape Town,2022-07-04,12.2,10.0,15.8,0.1,0.0,8.7,0.0
Cape Town,2023-02-14,21.3,17.6,25.8,0.0,0.0,28.6,0.0
Cape Town,2022-01-03,18.8,15.1,22.8,0.0,0.0,25.5,0.0
Cape Town,2023-10-22,20.8,11.5,28.9,0.0,0.0,13.1,0.0
Cape Town,2020-12-26,22.0,16.7,28.6,0.0,0.0,16.1,0.0
Cape Town,2023-02-24,20.4,17.3,24.9,0.2,0.0,23.9,0.0
Cape Town,2024-09-01,14.2,6.6,19.0,0.0,0.0,15.0,0.0
Cape Town,2022-11-10,19.5,12.6,25.9,0.0,0.0,13.6,0.0
Cape Town,2024-12-16,16.9,13.0,21.0,0.0,0.0,11.1,0.0
Cape Town,2021-10-28,16.4,13.4,19.5,0.1,0.0,15.4,0.0
Cape Town,2020-09-11,16.4,9.2,23.2,0.0,0.0,8.2,0.0
Cape Town,2020-05-16,13.6,8.0,20.0,0.0,0.0,7.0,0.0
Cape Town,2020-12-01,17.1,15.0,21.3,0.0,0.0,18.0,0.0
Cape Town,2025-01-20,20.9,18.0,24.0,1.7,0.0,29.1,0.0
Cape Town,2021-05-10,15.8,13.0,20.1,0.0,0.0,5.3,0.0
Cape Town,2023-11-14,23.2,12.1,33.8,0.0,0.0,15.6,0.0
Cape Town,2024-06-11,17.3,14.0,23.5,2.6,0.0,27.4,0.0
Cape Town,2025-01-06,19.9,16.6,23.0,0.0,0.0,30.0,0.0
Cape Town,2022-07-03,12.3,11.1,13.5,9.8,0.0,16.0,0.0
Cape Town,2020-05-27,12.2,8.0,15.8,4.1,0.0,18.2,0.0
Cape Town,2022-06-11,19.5,16.3,25.0,0.0,0.0,17.5,0.0
Cape Town,2020-05-26,10.8,8.0,14.0,0.0,0.0,7.4,0.0
Cape Town,2023-09-22,14.1,10.0,17.3,4.2,0.0,10.0,0.0
Cape Town,2024-01-04,25.3,16.4,34.1,0.0,0.0,15.8,0.0
Cape Town,2022-03-05,22.6,16.8,29.4,0.0,0.0,19.7,0.0
Cape Town,2024-11-08,19.9,14.6,27.6,0.0,0.0,22.2,0.0
Cape Town,2023-10-25,17.1,11.2,24.2,0.0,0.0,16.5,0.0
Cape Town,2024-02-24,19.5,16.5,23.6,1.4,0.0,19.2,0.0
Cape Town,2020-09-19,13.4,8.8,19.1,0.0,0.0,13.6,0.0
Cape Town,2023-10-10,17.5,9.8,25.6,0.0,0.0,13.2,0.0
Cape Town,2021-08-27,9.4,7.2,11.8,13.1,0.0,16.5,0.0
Cape Town,2021-06-08,16.0,12.7,20.6,0.0,0.0,9.9,0.0
Cape Town,2024-08-25,12.4,10.3,15.7,1.2,0.0,24.4,0.0
Cape Town,2023-12-06,23.2,13.3,32.7,0.0,0.0,21.4,0.0
Cape Town,2021-09-16,13.0,11.2,15.8,0.0,0.0,21.3,0.0
Cape Town,2024-11-23,19.4,12.8,25.1,0.0,0.0,13.9,0.0
Cape Town,2024-08-01,10.1,5.8,16.2,0.0,0.0,12.8,0.0
Cape Town,2022-05-20,12.9,9.8,16.1,0.3,0.0,9.4,0.0
Cape Town,2024-08-09,13.4,12.0,15.2,4.3,0.0,39.2,0.0
Cape Town,2022-10-10,22.6,14.7,30.1,0.0,0.0,9.4,0.0
Cape Town,2025-06-08,10.9,8.2,14.2,6.5,0.0,11.7,0.0
Cape Town,2020-07-27,11.5,1.8,18.8,0.0,0.0,9.3,0.0
Cape Town,2024-11-12,18.5,12.1,23.2,0.0,0.0,20.4,0.0
Cape Town,2023-03-31,17.6,13.9,22.2,0.0,0.0,27.3,0.0
Cape Town,2022-01-21,22.7,15.2,29.6,0.0,0.0,20.9,0.0
Cape Town,2023-10-03,16.7,13.2,21.5,0.0,0.0,25.4,0.0
Cape Town,2023-02-28,20.6,17.2,26.0,0.0,0.0,32.7,0.0
Cape Town,2021-07-28,11.9,9.1,14.3,0.0,0.0,13.8,0.0
Cape Town,2024-06-19,12.9,8.4,16.8,2.4,0.0,9.0,0.0
Cape Town,2021-02-05,21.6,17.2,27.4,0.0,0.0,20.2,0.0
Cape Town,2024-09-14,14.3,10.9,19.9,0.0,0.0,18.7,0.0
Cape Town,2024-02-16,18.1,12.4,23.6,1.0,0.0,17.4,0.0
Cape Town,2024-12-05,18.5,14.8,21.9,1.3,0.0,16.8,0.0
Cape Town,2023-03-29,15.8,12.9,19.1,0.0,0.0,19.2,0.0
Cape Town,2020-07-21,14.2,8.0,21.0,0.0,0.0,13.1,0.0
Cape Town,2023-12-11,19.8,13.2,25.4,0.0,0.0,22.6,0.0
Cape Town,2021-12-20,25.3,16.9,33.5,0.0,0.0,13.9,0.0
Cape Town,2021-03-04,19.4,17.5,21.9,0.1,0.0,19.1,0.0
Cape Town,2021-02-13,21.1,17.8,25.6,0.0,0.0,12.4,0.0
Cape Town,2024-02-25,18.2,13.8,22.8,0.5,0.0,18.8,0.0
Cape Town,2020-03-29,17.8,15.0,23.0,0.0,0.0,24.3,0.0
Cape Town,2023-11-05,18.6,13.2,25.4,0.0,0.0,17.8,0.0
Cape Town,2024-07-17,11.8,9.8,14.3,0.9,0.0,20.3,0.0
Cape Town,2023-08-28,15.7,7.0,26.8,0.0,0.0,11.0,0.0
Cape Town,2023-09-16,12.0,10.2,14.4,0.1,0.0,28.8,0.0
Cape Town,2021-05-14,15.4,11.4,19.5,0.6,0.0,15.6,0.0
Cape Town,2023-08-12,12.2,8.3,15.4,1.4,0.0,8.5,0.0
Cape Town,2025-01-05,19.6,17.0,24.1,0.6,0.0,18.6,0.0
Cape Town,2021-07-10,10.8,7.8,15.6,0.0,0.0,13.4,0.0
Cape Town,2020-10-03,17.7,11.8,24.0,0.0,0.0,15.0,0.0
Cape Town,2020-02-08,22.2,17.0,29.8,0.0,0.0,15.5,0.0
Cape Town,2024-03-05,18.1,13.2,23.9,0.4,0.0,12.9,0.0
Cape Town,2022-07-10,12.6,11.2,14.6,2.8,0.0,10.3,0.0
Cape Town,2022-07-07,12.1,9.3,15.7,4.5,0.0,11.8,0.0
Cape Town,2021-01-14,22.2,16.1,30.9,0.0,0.0,11.4,0.0
Cape Town,2022-05-24,14.2,12.3,15.8,3.0,0.0,13.6,0.0
Cape Town,2023-11-13,20.0,14.5,27.7,0.0,0.0,30.6,0.0
Cape Town,2021-02-23,19.8,14.9,24.6,0.0,0.0,14.3,0.0
Cape Town,2025-06-28,12.7,10.7,14.7,3.0,0.0,21.9,0.0
Cape Town,2021-03-15,18.0,16.1,20.2,2.3,0.0,25.8,0.0
Cape Town,2023-09-13,11.3,4.1,18.4,0.0,0.0,15.3,0.0
Cape Town,2022-06-02,13.0,9.2,18.1,0.0,0.0,4.9,0.0
Cape Town,2024-10-05,21.5,14.3,31.9,0.0,0.0,11.5,0.0
Cape Town,2020-04-18,18.6,7.9,31.0,0.0,0.0,7.5,0.0
Cape Town,2025-02-15,21.6,18.9,25.4,0.0,0.0,35.4,0.0
Cape Town,2023-01-20,21.3,16.6,25.9,0.0,0.0,14.9,0.0
Cape Town,2021-12-29,17.0,12.8,20.7,0.2,0.0,11.0,0.0
Cape Town,2022-03-24,19.9,17.5,23.9,0.0,0.0,21.6,0.0
Cape Town,2024-06-21,13.6,10.4,17.3,12.5,0.0,26.2,0.0
Cape Town,2021-09-23,14.7,11.7,17.6,0.0,0.0,14.6,0.0
Cape Town,2021-04-09,19.5,15.8,25.2,0.0,0.0,23.2,0.0
Cape Town,2021-04-20,19.7,12.6,27.7,0.0,0.0,6.5,0.0
Cape Town,2025-03-05,21.5,18.0,26.5,0.0,0.0,21.5,0.0
Cape Town,2022-02-04,18.6,15.1,22.5,0.0,0.0,29.2,0.0
Cape Town,2024-12-19,20.4,13.0,25.0,0.0,0.0,23.2,0.0
Cape Town,2022-11-04,20.2,17.0,25.0,0.0,0.0,20.3,0.0
Cape Town,2025-06-11,11.8,5.0,19.0,0.0,0.0,7.2,0.0
Cape Town,2020-04-17,16.3,9.5,21.5,0.0,0.0,10.0,0.0
Cape Town,2024-12-24,23.0,17.3,28.5,0.0,0.0,31.6,0.0
Cape Town,2024-01-05,20.0,15.3,24.4,0.0,0.0,23.4,0.0
Cape Town,2021-06-12,12.9,8.3,19.5,0.0,0.0,7.1,0.0
Cape Town,2020-07-06,13.1,6.4,17.0,0.3,0.0,11.7,0.0
Cape Town,2023-11-07,16.8,12.8,20.9,3.1,0.0,17.5,0.0
Cape Town,2022-12-23,18.8,16.6,21.5,0.0,0.0,9.5,0.0
Cape Town,2024-01-26,22.2,16.6,29.2,0.0,0.0,14.0,0.0
Cape Town,2025-06-21,14.9,12.6,19.6,2.0,0.0,17.5,0.0
Cape Town,2023-03-22,18.6,14.6,23.0,0.0,0.0,15.9,0.0
Cape Town,2025-06-02,12.4,8.8,15.5,0.9,0.0,9.9,0.0
Cape Town,2023-10-21,18.0,15.7,20.2,0.0,0.0,39.7,0.0
Cape Town,2023-11-28,19.7,16.1,23.6,0.2,0.0,18.5,0.0
Cape Town,2020-09-20,13.1,9.0,16.6,0.0,0.0,14.8,0.0
Cape Town,2022-07-25,12.6,7.3,20.1,0.0,0.0,7.4,0.0
Cape Town,2023-02-19,19.8,15.6,25.6,0.2,0.0,20.6,0.0
Cape Town,2020-11-21,18.6,13.5,30.5,0.0,0.0,14.8,0.0
Cape Town,2023-07-07,13.5,12.5,15.2,4.9,0.0,31.9,0.0
Cape Town,2025-02-13,19.9,17.7,22.2,0.8,0.0,32.5,0.0
Cape Town,2021-07-04,12.1,9.8,14.7,0.5,0.0,10.7,0.0
Cape Town,2022-04-15,15.7,13.3,19.4,0.0,0.0,26.1,0.0
Cape Town,2021-04-19,19.1,16.4,22.8,0.0,0.0,26.4,0.0
Cape Town,2024-07-28,9.5,7.6,11.8,1.5,0.0,25.9,0.0
Cape Town,2022-05-26,15.1,12.4,19.0,0.0,0.0,9.8,0.0
Cape Town,2020-01-07,23.1,18.0,29.0,0.0,0.0,15.4,0.0
Cape Town,2023-02-09,22.7,15.6,30.3,0.0,0.0,22.2,0.0
Cape Town,2020-04-04,17.0,13.0,21.0,0.0,0.0,14.7,0.0
Cape Town,2024-10-09,16.0,12.5,20.0,0.0,0.0,15.1,0.0
Cape Town,2025-03-03,22.7,18.0,31.0,0.0,0.0,12.9,0.0
Cape Town,2021-08-12,10.9,9.1,13.1,1.9,0.0,21.0,0.0
Cape Town,2021-02-08,21.4,16.6,27.1,0.0,0.0,21.4,0.0
Cape Town,2020-12-14,17.6,12.0,22.9,0.0,0.0,15.1,0.0
Cape Town,2020-02-27,19.2,17.0,22.7,0.0,0.0,39.4,0.0
Cape Town,2021-12-30,17.2,12.4,21.9,1.5,0.0,16.1,0.0
Cape Town,2024-04-18,16.4,13.1,23.1,0.0,0.0,13.1,0.0
Cape Town,2024-06-30,14.2,10.2,17.9,0.0,0.0,13.8,0.0
Cape Town,2021-12-27,18.0,15.9,20.5,0.8,0.0,16.7,0.0
Cape Town,2022-08-23,16.3,9.2,26.8,0.0,0.0,8.0,0.0
Cape Town,2022-06-26,12.7,9.6,17.2,0.0,0.0,11.6,0.0
Cape Town,2023-03-20,17.6,16.1,20.0,9.5,0.0,34.8,0.0
Cape Town,2020-10-05,15.5,11.9,25.2,0.0,0.0,14.2,0.0
Cape Town,2024-12-14,19.3,12.6,24.2,0.0,0.0,16.2,0.0
Cape Town,2023-09-20,13.9,10.6,16.8,0.1,0.0,24.8,0.0
Cape Town,2021-03-01,22.0,18.1,29.9,0.4,0.0,9.8,0.0
Cape Town,2025-06-16,12.5,9.9,15.0,2.4,0.0,10.2,0.0
Cape Town,2021-11-17,16.1,13.6,19.3,3.5,0.0,17.6,0.0
Cape Town,2020-12-05,21.8,14.0,28.4,0.0,0.0,18.9,0.0
Cape Town,2022-11-27,19.4,15.1,24.7,0.0,0.0,31.8,0.0
Cape Town,2020-12-25,20.6,14.6,26.7,0.0,0.0,12.3,0.0
Cape Town,2021-02-01,20.0,16.3,24.4,0.0,0.0,30.0,0.0
Cape Town,2020-11-07,16.6,12.7,20.5,0.0,0.0,33.6,0.0
Cape Town,2021-08-20,11.5,6.9,16.4,0.0,0.0,10.5,0.0
Cape Town,2020-07-23,13.3,7.0,21.0,0.0,0.0,7.2,0.0
Cape Town,2023-03-08,17.3,14.9,20.4,0.0,0.0,23.3,0.0
Cape Town,2020-08-11,13.1,11.0,17.0,0.0,0.0,18.9,0.0
Cape Town,2020-07-22,11.8,6.0,18.0,0.0,0.0,7.2,0.0
Cape Town,2021-05-04,18.0,12.9,23.8,0.0,0.0,6.7,0.0
Cape Town,2024-01-29,20.1,13.9,24.8,0.7,0.0,26.5,0.0
Cape Town,2024-01-07,18.7,16.3,22.6,1.5,0.0,25.3,0.0
Cape Town,2020-10-23,18.5,13.6,23.6,0.0,0.0,12.3,0.0
Cape Town,2021-09-05,12.3,9.7,15.5,10.5,0.0,18.1,0.0
Cape Town,2024-03-12,21.0,16.8,26.1,0.0,0.0,19.7,0.0
Cape Town,2025-02-22,20.7,15.0,26.0,0.0,0.0,13.0,0.0
Cape Town,2021-05-18,12.5,8.0,19.5,0.0,0.0,7.9,0.0
Cape Town,2023-05-21,14.3,11.8,17.3,8.1,0.0,22.3,0.0
Cape Town,2023-04-21,12.7,9.3,16.7,0.0,0.0,9.8,0.0
Cape Town,2024-07-15,11.2,8.8,15.3,1.5,0.0,13.6,0.0
Cape Town,2023-12-08,19.7,15.8,24.1,2.6,0.0,18.5,0.0
Cape Town,2022-10-19,17.4,12.4,22.4,0.0,0.0,9.9,0.0
Cape Town,2025-03-04,22.3,18.6,26.0,2.4,0.0,18.6,0.0
Cape Town,2021-08-04,13.7,11.3,17.2,0.0,0.0,16.8,0.0
Cape Town,2022-10-04,14.6,9.8,19.0,0.0,0.0,8.4,0.0
Cape Town,2025-03-10,19.7,16.0,24.0,0.0,0.0,23.2,0.0
Cape Town,2020-05-08,18.3,14.0,25.0,0.0,0.0,14.5,0.0
Cape Town,2024-10-25,16.6,12.2,21.8,0.0,0.0,26.7,0.0
Cape Town,2023-03-26,16.8,14.4,20.1,0.3,0.0,23.6,0.0
Cape Town,2023-06-17,14.1,11.9,15.7,26.1,0.0,30.6,0.0
Cape Town,2023-03-03,19.1,14.7,23.2,0.0,0.0,17.3,0.0
Cape Town,2020-02-04,22.4,18.9,28.7,0.0,0.0,18.1,0.0
Cape Town,2021-01-22,23.1,16.9,31.8,0.0,0.0,15.6,0.0
Cape Town,2024-10-24,18.3,13.7,22.6,0.0,0.0,18.6,0.0
Cape Town,2022-01-25,20.8,18.3,24.8,0.0,0.0,35.1,0.0
Cape Town,2023-07-28,10.3,5.9,13.9,8.0,0.0,21.0,0.0
Cape Town,2023-03-19,17.7,14.5,21.4,0.0,0.0,20.7,0.0
Cape Town,2020-07-29,12.9,7.0,17.0,0.0,0.0,8.0,0.0
Cape Town,2021-03-03,19.8,16.4,24.0,0.0,0.0,10.1,0.0
Cape Town,2022-10-20,17.1,12.6,21.0,0.0,0.0,15.9,0.0
Cape Town,2025-03-18,23.2,14.7,31.0,0.0,0.0,13.3,0.0
Cape Town,2020-06-13,12.2,10.0,16.0,0.0,0.0,16.8,0.0
Cape Town,2021-10-13,15.9,11.8,20.2,2.6,0.0,16.2,0.0
Cape Town,2021-05-17,11.5,7.4,16.6,0.0,0.0,7.2,0.0
Cape Town,2023-07-04,12.6,10.3,15.6,0.0,0.0,21.5,0.0
Cape Town,2022-11-07,17.2,14.6,20.4,0.4,0.0,13.5,0.0
Cape Town,2024-01-01,26.7,18.0,35.5,0.0,0.0,20.5,0.0
Cape Town,2022-08-11,13.6,12.1,15.4,0.9,0.0,15.5,0.0
Cape Town,2021-11-10,17.1,11.2,22.1,0.0,0.0,11.5,0.0
Cape Town,2023-01-15,21.8,18.5,25.2,0.0,0.0,37.4,0.0
Cape Town,2020-07-07,13.2,10.0,16.0,0.0,0.0,12.2,0.0
Cape Town,2025-01-08,20.1,13.9,25.2,0.0,0.0,10.4,0.0
Cape Town,2021-02-16,20.8,15.9,27.1,0.0,0.0,23.5,0.0
Cape Town,2020-12-06,22.2,16.2,28.4,0.0,0.0,19.9,0.0
Cape Town,2021-05-24,15.9,13.4,17.6,0.0,0.0,15.1,0.0
Cape Town,2021-06-24,11.5,8.7,16.0,0.0,0.0,8.4,0.0
Cape Town,2023-03-16,23.8,17.5,32.3,0.0,0.0,12.7,0.0
Cape Town,2023-02-03,20.5,16.2,26.0,0.0,0.0,30.8,0.0
Cape Town,2023-03-02,21.3,14.4,28.8,0.0,0.0,13.7,0.0
Cape Town,2022-02-13,21.7,18.5,26.6,1.0,0.0,29.0,0.0
Cape Town,2022-09-12,12.4,8.7,16.6,0.0,0.0,11.7,0.0
Cape Town,2025-04-29,16.2,12.5,21.1,0.0,0.0,12.4,0.0
Cape Town,2023-09-09,13.0,8.3,17.5,1.9,0.0,28.6,0.0
Cape Town,2025-05-29,14.9,13.1,17.4,9.5,0.0,27.1,0.0
Cape Town,2023-07-17,12.8,9.1,18.4,0.0,0.0,9.7,0.0
Cape Town,2023-07-12,9.9,3.2,18.8,0.0,0.0,9.8,0.0
Cape Town,2021-03-21,19.2,15.7,25.1,0.0,0.0,26.9,0.0
Cape Town,2023-04-28,14.5,12.0,18.1,0.0,0.0,17.1,0.0
Cape Town,2020-10-26,19.9,11.3,26.5,0.0,0.0,14.0,0.0
Cape Town,2021-10-09,15.5,11.9,20.0,1.2,0.0,12.3,0.0
Cape Town,2020-07-10,10.9,10.0,14.0,0.0,0.0,23.3,0.0
Cape Town,2021-11-03,15.8,11.2,19.3,0.2,0.0,19.9,0.0
Cape Town,2024-07-08,10.2,6.7,12.3,2.4,0.0,32.8,0.0
Cape Town,2021-01-24,19.2,16.2,22.3,0.0,0.0,31.0,0.0
Cape Town,2021-04-03,18.7,13.6,24.5,0.0,0.0,7.7,0.0
Cape Town,2023-01-07,20.8,15.7,27.6,0.0,0.0,23.4,0.0
Cape Town,2023-04-09,15.0,10.1,19.9,0.0,0.0,14.5,0.0
Cape Town,2024-04-21,13.8,10.9,19.6,0.1,0.0,10.7,0.0
Cape Town,2021-03-10,18.1,17.2,19.1,37.0,0.0,26.2,0.0
Cape Town,2022-12-30,20.4,14.3,27.8,0.0,0.0,23.1,0.0
Cape Town,2025-05-04,17.3,9.6,26.6,0.0,0.0,9.1,0.0
Cape Town,2021-09-26,15.9,11.5,20.4,0.0,0.0,9.1,0.0
Cape Town,2021-10-01,15.2,12.7,18.9,0.0,0.0,24.2,0.0
Cape Town,2020-07-14,10.6,8.0,14.7,0.0,0.0,10.4,0.0
Cape Town,2022-07-11,12.6,9.8,15.5,7.8,0.0,18.4,0.0
Cape Town,2021-10-16,12.8,9.5,15.7,0.9,0.0,16.4,0.0
Cape Town,2023-04-30,14.8,9.8,20.8,0.0,0.0,13.6,0.0
Cape Town,2025-05-08,16.1,12.1,22.2,0.0,0.0,11.1,0.0
Cape Town,2024-01-06,20.4,17.5,24.0,1.7,0.0,17.7,0.0
Cape Town,2025-06-25,12.9,12.0,14.0,0.0,0.0,37.2,0.0
Cape Town,2022-07-20,11.4,9.2,15.1,0.0,0.0,9.7,0.0
Cape Town,2021-10-14,15.2,12.1,18.5,4.9,0.0,15.9,0.0
Cape Town,2022-12-07,18.3,12.5,21.9,0.0,0.0,10.3,0.0
Cape Town,2020-01-29,20.1,18.0,23.0,0.0,0.0,30.6,0.0
Cape Town,2020-03-19,18.5,14.0,22.0,0.0,0.0,20.0,0.0
Cape Town,2023-08-01,9.3,4.2,16.0,0.0,0.0,10.4,0.0
Cape Town,2024-01-15,21.7,14.8,27.6,0.0,0.0,17.2,0.0
Cape Town,2022-10-21,17.1,13.7,20.7,0.0,0.0,31.8,0.0
Cape Town,2023-07-19,9.7,6.7,13.4,0.2,0.0,20.7,0.0
Cape Town,2024-12-06,17.3,15.8,19.6,7.6,0.0,17.9,0.0
Cape Town,2022-06-13,13.8,13.0,14.4,62.2,0.0,25.0,0.0
Cape Town,2023-05-01,15.3,12.3,19.0,0.0,0.0,17.8,0.0
Cape Town,2022-08-05,12.6,10.1,15.8,0.2,0.0,10.6,0.0
Cape Town,2021-08-24,13.2,10.9,16.2,1.4,0.0,15.1,0.0
Cape Town,2020-02-20,20.7,19.0,24.0,0.0,0.0,32.4,0.0
Cape Town,2020-01-17,22.4,20.0,25.9,0.0,0.0,42.3,0.0
Cape Town,2023-07-08,10.9,7.1,13.4,8.1,0.0,32.5,0.0
Cape Town,2023-11-12,17.3,12.0,21.9,0.0,0.0,21.0,0.0
Cape Town,2022-12-24,17.9,14.0,21.5,0.0,0.0,12.2,0.0
Cape Town,2023-04-23,15.9,14.7,17.1,16.3,0.0,30.0,0.0
Cape Town,2023-12-18,19.5,16.3,23.6,0.0,0.0,29.3,0.0
Cape Town,2024-10-10,14.8,11.6,18.4,0.1,0.0,17.3,0.0
Cape Town,2022-10-11,18.9,15.4,23.6,0.0,0.0,12.7,0.0
Cape Town,2021-09-19,13.9,11.8,16.3,3.8,0.0,23.8,0.0
Cape Town,2020-06-28,14.1,12.0,17.1,0.0,0.0,8.6,0.0
Cape Town,2024-05-25,15.1,10.5,21.4,0.0,0.0,15.5,0.0
Cape Town,2020-09-27,11.1,7.0,16.0,0.0,0.0,9.7,0.0
Cape Town,2020-03-16,22.7,17.5,29.5,0.0,0.0,19.8,0.0
Cape Town,2020-10-17,16.4,12.0,22.3,0.0,0.0,13.4,0.0
Cape Town,2022-04-05,14.9,12.9,17.7,2.6,0.0,16.5,0.0
Cape Town,2023-05-23,13.0,10.1,16.7,0.0,0.0,11.7,0.0
Cape Town,2023-05-05,15.5,12.3,20.3,0.0,0.0,13.3,0.0
Cape Town,2024-10-06,20.0,13.3,30.7,0.0,0.0,19.3,0.0
Cape Town,2023-05-16,14.9,12.1,18.9,0.0,0.0,16.4,0.0
Cape Town,2025-03-13,24.2,21.0,29.0,0.0,0.0,29.4,0.0
Cape Town,2025-03-31,19.6,16.0,26.1,0.6,0.0,20.4,0.0
Cape Town,2021-12-17,20.8,13.5,30.0,0.0,0.0,15.8,0.0
Cape Town,2022-05-17,20.5,12.4,27.5,0.0,0.0,7.6,0.0
Cape Town,2024-02-20,21.5,16.4,26.2,0.0,0.0,13.0,0.0
Cape Town,2021-04-28,15.4,11.8,19.6,0.0,0.0,16.2,0.0
Cape Town,2020-05-10,15.1,12.0,22.1,0.0,0.0,7.8,0.0
Cape Town,2022-08-16,12.2,8.9,15.7,0.9,0.0,15.1,0.0
Cape Town,2023-03-27,17.7,9.9,25.9,0.0,0.0,15.0,0.0
Cape Town,2022-08-15,10.9,6.1,16.1,0.0,0.0,7.7,0.0
